experiment,run,crossover_type,final_generation,final_best_robot_id,final_best_fitness,final_best_born_generation,child_id,parent_id,parent_choice,chosen_parent_slot,original_child_generation,generation_zero_based,step_from_final_best,distance
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,2,promoter_aligned_cut_and_splice,50,409,56.30393482323413,17,409,309,elite_parent,parent1,17,16,0,0.3282591531867039
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,50,210,60.94240517609476,9,52,12,elite_parent,parent2,3,2,2,0.7238230122664102
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,50,210,60.94240517609476,9,92,52,elite_parent,parent1,4,3,1,1.2073502816949633
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,50,210,60.94240517609476,9,210,92,elite_parent,parent1,9,8,0,0.2657916423324117
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,50,1228,74.51315358001074,50,37,19,elite_parent,parent1,2,1,10,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,50,1228,74.51315358001074,50,78,37,elite_parent,parent2,4,3,9,0.973950844197786
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,50,1228,74.51315358001074,50,470,78,elite_parent,parent2,19,18,8,0.546319051629027
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,50,1228,74.51315358001074,50,494,470,elite_parent,parent2,20,19,7,0.225269987227275
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,50,1228,74.51315358001074,50,550,494,elite_parent,parent1,22,21,6,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,50,1228,74.51315358001074,50,737,550,elite_parent,parent2,30,29,5,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,50,1228,74.51315358001074,50,909,737,elite_parent,parent1,37,36,4,0.1858126181133525
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,50,1228,74.51315358001074,50,928,909,elite_parent,parent1,38,37,3,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,50,1228,74.51315358001074,50,1108,928,elite_parent,parent2,45,44,2,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,50,1228,74.51315358001074,50,1196,1108,elite_parent,parent1,48,47,1,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,50,1228,74.51315358001074,50,1228,1196,elite_parent,parent2,50,49,0,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,50,1158,79.863430348169,47,167,14,elite_parent,parent1,7,6,5,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,50,1158,79.863430348169,47,365,167,elite_parent,parent2,15,14,4,0.3821213720105106
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,50,1158,79.863430348169,47,778,365,elite_parent,parent1,32,31,3,0.3561771774974279
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,50,1158,79.863430348169,47,962,778,elite_parent,parent2,39,38,2,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,50,1158,79.863430348169,47,1012,962,elite_parent,parent1,41,40,1,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,50,1158,79.863430348169,47,1158,1012,elite_parent,parent2,47,46,0,0.3118916205246083
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,6,promoter_aligned_cut_and_splice,50,1173,72.8327432847696,47,50,18,elite_parent,parent2,2,1,7,1.1242281302693369
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,6,promoter_aligned_cut_and_splice,50,1173,72.8327432847696,47,55,50,elite_parent,parent2,3,2,6,0.9409248143039056
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,6,promoter_aligned_cut_and_splice,50,1173,72.8327432847696,47,276,55,elite_parent,parent1,12,11,5,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,6,promoter_aligned_cut_and_splice,50,1173,72.8327432847696,47,319,276,elite_parent,parent2,13,12,4,0.2310737149231713
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,6,promoter_aligned_cut_and_splice,50,1173,72.8327432847696,47,791,319,elite_parent,parent1,32,31,3,0.256139036160639
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,6,promoter_aligned_cut_and_splice,50,1173,72.8327432847696,47,955,791,elite_parent,parent1,39,38,2,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,6,promoter_aligned_cut_and_splice,50,1173,72.8327432847696,47,1144,955,elite_parent,parent2,46,45,1,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,6,promoter_aligned_cut_and_splice,50,1173,72.8327432847696,47,1173,1144,elite_parent,parent1,47,46,0,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,7,promoter_aligned_cut_and_splice,50,1235,71.62602252720517,50,94,8,elite_parent,parent2,4,3,9,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,7,promoter_aligned_cut_and_splice,50,1235,71.62602252720517,50,364,94,elite_parent,parent1,15,14,8,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,7,promoter_aligned_cut_and_splice,50,1235,71.62602252720517,50,547,364,elite_parent,parent2,22,21,7,0.6139748215132775
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,7,promoter_aligned_cut_and_splice,50,1235,71.62602252720517,50,563,547,elite_parent,parent1,23,22,6,0.6139748215132775
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,7,promoter_aligned_cut_and_splice,50,1235,71.62602252720517,50,646,563,elite_parent,parent2,26,25,5,0.6139748215132775
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,7,promoter_aligned_cut_and_splice,50,1235,71.62602252720517,50,686,646,elite_parent,parent2,28,27,4,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,7,promoter_aligned_cut_and_splice,50,1235,71.62602252720517,50,998,686,elite_parent,parent1,40,39,3,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,7,promoter_aligned_cut_and_splice,50,1235,71.62602252720517,50,1015,998,elite_parent,parent2,41,40,2,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,7,promoter_aligned_cut_and_splice,50,1235,71.62602252720517,50,1084,1015,elite_parent,parent1,44,43,1,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,7,promoter_aligned_cut_and_splice,50,1235,71.62602252720517,50,1235,1084,elite_parent,parent1,50,49,0,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,8,promoter_aligned_cut_and_splice,50,968,84.38292944019416,39,28,14,elite_parent,parent2,2,1,10,1.2848369151340118
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,8,promoter_aligned_cut_and_splice,50,968,84.38292944019416,39,66,28,elite_parent,parent1,3,2,9,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,8,promoter_aligned_cut_and_splice,50,968,84.38292944019416,39,102,66,elite_parent,parent1,5,4,8,0.7238869702370753
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,8,promoter_aligned_cut_and_splice,50,968,84.38292944019416,39,200,102,elite_parent,parent1,8,7,7,0.5463451726484168
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,8,promoter_aligned_cut_and_splice,50,968,84.38292944019416,39,261,200,elite_parent,parent1,11,10,6,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,8,promoter_aligned_cut_and_splice,50,968,84.38292944019416,39,563,261,elite_parent,parent2,23,22,5,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,8,promoter_aligned_cut_and_splice,50,968,84.38292944019416,39,601,563,elite_parent,parent2,25,24,4,0.1363772172172132
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,8,promoter_aligned_cut_and_splice,50,968,84.38292944019416,39,680,601,elite_parent,parent2,28,27,3,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,8,promoter_aligned_cut_and_splice,50,968,84.38292944019416,39,747,680,elite_parent,parent2,30,29,2,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,8,promoter_aligned_cut_and_splice,50,968,84.38292944019416,39,938,747,elite_parent,parent2,38,37,1,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,8,promoter_aligned_cut_and_splice,50,968,84.38292944019416,39,968,938,elite_parent,parent2,39,38,0,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,9,promoter_aligned_cut_and_splice,50,1234,59.625413354063504,50,74,15,elite_parent,parent2,3,2,4,0.5049283620427176
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,9,promoter_aligned_cut_and_splice,50,1234,59.625413354063504,50,655,74,elite_parent,parent2,27,26,3,0.3894772537377996
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,9,promoter_aligned_cut_and_splice,50,1234,59.625413354063504,50,689,655,elite_parent,parent1,28,27,2,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,9,promoter_aligned_cut_and_splice,50,1234,59.625413354063504,50,839,689,elite_parent,parent1,34,33,1,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,9,promoter_aligned_cut_and_splice,50,1234,59.625413354063504,50,1234,839,elite_parent,parent2,50,49,0,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,10,promoter_aligned_cut_and_splice,50,1172,58.74495865338274,47,37,5,elite_parent,parent2,2,1,7,0.5504817018975018
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,10,promoter_aligned_cut_and_splice,50,1172,58.74495865338274,47,96,37,elite_parent,parent1,4,3,6,0.3812515559872698
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,10,promoter_aligned_cut_and_splice,50,1172,58.74495865338274,47,113,96,elite_parent,parent1,5,4,5,0.6540776613490366
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,10,promoter_aligned_cut_and_splice,50,1172,58.74495865338274,47,229,113,elite_parent,parent1,10,9,4,0.597825733284619
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,10,promoter_aligned_cut_and_splice,50,1172,58.74495865338274,47,427,229,elite_parent,parent1,18,17,3,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,10,promoter_aligned_cut_and_splice,50,1172,58.74495865338274,47,539,427,elite_parent,parent1,22,21,2,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,10,promoter_aligned_cut_and_splice,50,1172,58.74495865338274,47,820,539,elite_parent,parent2,33,32,1,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,10,promoter_aligned_cut_and_splice,50,1172,58.74495865338274,47,1172,820,elite_parent,parent2,47,46,0,0.0
