experiment,run,crossover_type,crossover_label,generation,generation_zero_based,population_size,metric_count,distance_matrix_average,mean_pairwise_morphological_distance
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,2,promoter_aligned_cut_and_splice,cut and splice,37,36,25,8,full_n_by_n_with_diagonal,0.037437210920351814
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,2,promoter_aligned_cut_and_splice,cut and splice,38,37,25,8,full_n_by_n_with_diagonal,0.035938084579036
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,2,promoter_aligned_cut_and_splice,cut and splice,39,38,25,8,full_n_by_n_with_diagonal,0.035028421439608576
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,2,promoter_aligned_cut_and_splice,cut and splice,40,39,25,8,full_n_by_n_with_diagonal,0.03502842143960859
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,2,promoter_aligned_cut_and_splice,cut and splice,41,40,25,8,full_n_by_n_with_diagonal,0.03502842143960858
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,2,promoter_aligned_cut_and_splice,cut and splice,42,41,25,8,full_n_by_n_with_diagonal,0.03502842143960858
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,2,promoter_aligned_cut_and_splice,cut and splice,43,42,25,8,full_n_by_n_with_diagonal,0.03502842143960858
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,2,promoter_aligned_cut_and_splice,cut and splice,44,43,25,8,full_n_by_n_with_diagonal,0.03642162167442556
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,2,promoter_aligned_cut_and_splice,cut and splice,45,44,25,8,full_n_by_n_with_diagonal,0.034283888276896365
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,2,promoter_aligned_cut_and_splice,cut and splice,46,45,25,8,full_n_by_n_with_diagonal,0.028684373704241237
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,2,promoter_aligned_cut_and_splice,cut and splice,47,46,25,8,full_n_by_n_with_diagonal,0.027274330659781697
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,2,promoter_aligned_cut_and_splice,cut and splice,48,47,25,8,full_n_by_n_with_diagonal,0.0272743306597817
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,2,promoter_aligned_cut_and_splice,cut and splice,49,48,25,8,full_n_by_n_with_diagonal,0.03503039373785641
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,2,promoter_aligned_cut_and_splice,cut and splice,50,49,25,8,full_n_by_n_with_diagonal,0.03513581292505904
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,1,0,25,8,full_n_by_n_with_diagonal,0.2743706464364152
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,2,1,25,8,full_n_by_n_with_diagonal,0.2706626279209189
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,3,2,25,8,full_n_by_n_with_diagonal,0.2715655472824998
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,4,3,25,8,full_n_by_n_with_diagonal,0.2881272319613523
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,5,4,25,8,full_n_by_n_with_diagonal,0.27653126007982365
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,6,5,25,8,full_n_by_n_with_diagonal,0.27183107477558294
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,7,6,25,8,full_n_by_n_with_diagonal,0.2777279377761466
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,8,7,25,8,full_n_by_n_with_diagonal,0.2661363528950356
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,9,8,25,8,full_n_by_n_with_diagonal,0.2829545892883998
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,10,9,25,8,full_n_by_n_with_diagonal,0.2675355524158341
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,11,10,25,8,full_n_by_n_with_diagonal,0.27002758719039566
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,12,11,25,8,full_n_by_n_with_diagonal,0.2790492140887899
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,13,12,25,8,full_n_by_n_with_diagonal,0.2717108518154493
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,14,13,25,8,full_n_by_n_with_diagonal,0.2793254761268031
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,15,14,25,8,full_n_by_n_with_diagonal,0.2652627410839106
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,16,15,25,8,full_n_by_n_with_diagonal,0.26459449778370825
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,17,16,25,8,full_n_by_n_with_diagonal,0.25227112623073566
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,18,17,25,8,full_n_by_n_with_diagonal,0.2498739137159806
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,19,18,25,8,full_n_by_n_with_diagonal,0.2437552112569756
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,20,19,25,8,full_n_by_n_with_diagonal,0.24018030359857767
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,21,20,25,8,full_n_by_n_with_diagonal,0.23372592981714205
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,22,21,25,8,full_n_by_n_with_diagonal,0.22683224557031637
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,23,22,25,8,full_n_by_n_with_diagonal,0.23061884976557648
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,24,23,25,8,full_n_by_n_with_diagonal,0.23061884976557648
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,25,24,25,8,full_n_by_n_with_diagonal,0.2416340642229673
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,26,25,25,8,full_n_by_n_with_diagonal,0.24355673940236056
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,27,26,25,8,full_n_by_n_with_diagonal,0.241652618856971
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,28,27,25,8,full_n_by_n_with_diagonal,0.23869021580750105
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,29,28,25,8,full_n_by_n_with_diagonal,0.23768067660285305
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,30,29,25,8,full_n_by_n_with_diagonal,0.23755366153547916
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,31,30,25,8,full_n_by_n_with_diagonal,0.23755366153547916
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,32,31,25,8,full_n_by_n_with_diagonal,0.23454795281550142
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,33,32,25,8,full_n_by_n_with_diagonal,0.22480631305055018
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,34,33,25,8,full_n_by_n_with_diagonal,0.21553019419036792
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,35,34,25,8,full_n_by_n_with_diagonal,0.21553019419036792
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,36,35,25,8,full_n_by_n_with_diagonal,0.21076091836911884
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,37,36,25,8,full_n_by_n_with_diagonal,0.20239209750664272
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,38,37,25,8,full_n_by_n_with_diagonal,0.20160765914631534
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,39,38,25,8,full_n_by_n_with_diagonal,0.19174864763993923
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,40,39,25,8,full_n_by_n_with_diagonal,0.1526874155435157
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,41,40,25,8,full_n_by_n_with_diagonal,0.1526874155435157
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,42,41,25,8,full_n_by_n_with_diagonal,0.1507926580348493
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,43,42,25,8,full_n_by_n_with_diagonal,0.1507926580348493
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,44,43,25,8,full_n_by_n_with_diagonal,0.1507926580348493
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,45,44,25,8,full_n_by_n_with_diagonal,0.1475702289644249
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,46,45,25,8,full_n_by_n_with_diagonal,0.14760771224306612
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,47,46,25,8,full_n_by_n_with_diagonal,0.1478204811911384
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,48,47,25,8,full_n_by_n_with_diagonal,0.1478204811911384
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,49,48,25,8,full_n_by_n_with_diagonal,0.14792741536665585
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,3,promoter_aligned_cut_and_splice,cut and splice,50,49,25,8,full_n_by_n_with_diagonal,0.11400483517299653
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,1,0,25,8,full_n_by_n_with_diagonal,0.23603902855524056
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,2,1,25,8,full_n_by_n_with_diagonal,0.23835091455574747
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,3,2,25,8,full_n_by_n_with_diagonal,0.24530165107453208
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,4,3,25,8,full_n_by_n_with_diagonal,0.25887320135360353
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,5,4,25,8,full_n_by_n_with_diagonal,0.281339333245066
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,6,5,25,8,full_n_by_n_with_diagonal,0.2899763469213913
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,7,6,25,8,full_n_by_n_with_diagonal,0.29300879537665
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,8,7,25,8,full_n_by_n_with_diagonal,0.2928010705071714
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,9,8,25,8,full_n_by_n_with_diagonal,0.28608037258908436
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,10,9,25,8,full_n_by_n_with_diagonal,0.287830811399779
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,11,10,25,8,full_n_by_n_with_diagonal,0.2878857344664099
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,12,11,25,8,full_n_by_n_with_diagonal,0.282693094819139
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,13,12,25,8,full_n_by_n_with_diagonal,0.27345778911893137
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,14,13,25,8,full_n_by_n_with_diagonal,0.27345778911893137
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,15,14,25,8,full_n_by_n_with_diagonal,0.2719984614128479
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,16,15,25,8,full_n_by_n_with_diagonal,0.2719984614128479
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,17,16,25,8,full_n_by_n_with_diagonal,0.2719984614128479
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,18,17,25,8,full_n_by_n_with_diagonal,0.2667458292193102
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,19,18,25,8,full_n_by_n_with_diagonal,0.26029703069224724
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,20,19,25,8,full_n_by_n_with_diagonal,0.2577047059956876
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,21,20,25,8,full_n_by_n_with_diagonal,0.252870657939803
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,22,21,25,8,full_n_by_n_with_diagonal,0.2504289677660055
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,23,22,25,8,full_n_by_n_with_diagonal,0.25430372159792125
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,24,23,25,8,full_n_by_n_with_diagonal,0.24877576980152463
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,25,24,25,8,full_n_by_n_with_diagonal,0.2469497003785506
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,26,25,25,8,full_n_by_n_with_diagonal,0.23921651539687447
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,27,26,25,8,full_n_by_n_with_diagonal,0.2476530017897491
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,28,27,25,8,full_n_by_n_with_diagonal,0.23870821792635574
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,29,28,25,8,full_n_by_n_with_diagonal,0.23511272781753922
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,30,29,25,8,full_n_by_n_with_diagonal,0.21603049001386754
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,31,30,25,8,full_n_by_n_with_diagonal,0.2208397618687817
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,32,31,25,8,full_n_by_n_with_diagonal,0.22948017399606116
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,33,32,25,8,full_n_by_n_with_diagonal,0.22231613769415118
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,34,33,25,8,full_n_by_n_with_diagonal,0.20360856181579676
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,35,34,25,8,full_n_by_n_with_diagonal,0.21038137960809736
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,36,35,25,8,full_n_by_n_with_diagonal,0.1998909151010743
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,37,36,25,8,full_n_by_n_with_diagonal,0.18434336896039785
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,38,37,25,8,full_n_by_n_with_diagonal,0.18672148978610204
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,39,38,25,8,full_n_by_n_with_diagonal,0.18449007501767598
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,40,39,25,8,full_n_by_n_with_diagonal,0.18220718957105264
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,41,40,25,8,full_n_by_n_with_diagonal,0.18154927021503658
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,42,41,25,8,full_n_by_n_with_diagonal,0.1852015927541658
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,43,42,25,8,full_n_by_n_with_diagonal,0.1852015927541658
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,44,43,25,8,full_n_by_n_with_diagonal,0.19647370328052008
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,45,44,25,8,full_n_by_n_with_diagonal,0.20760868149415745
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,46,45,25,8,full_n_by_n_with_diagonal,0.20760868149415745
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,47,46,25,8,full_n_by_n_with_diagonal,0.2049233815895857
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,48,47,25,8,full_n_by_n_with_diagonal,0.21493471095232625
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,49,48,25,8,full_n_by_n_with_diagonal,0.2101768631910775
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,4,promoter_aligned_cut_and_splice,cut and splice,50,49,25,8,full_n_by_n_with_diagonal,0.21929985724196419
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,1,0,25,8,full_n_by_n_with_diagonal,0.22490910397446506
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,2,1,25,8,full_n_by_n_with_diagonal,0.212012923175364
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,3,2,25,8,full_n_by_n_with_diagonal,0.20970359258156804
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,4,3,25,8,full_n_by_n_with_diagonal,0.21621045232115021
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,5,4,25,8,full_n_by_n_with_diagonal,0.20476374530358432
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,6,5,25,8,full_n_by_n_with_diagonal,0.23681279046500403
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,7,6,25,8,full_n_by_n_with_diagonal,0.24039484015276935
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,8,7,25,8,full_n_by_n_with_diagonal,0.24453977435637084
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,9,8,25,8,full_n_by_n_with_diagonal,0.24429729412226905
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,10,9,25,8,full_n_by_n_with_diagonal,0.24444914493115502
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,11,10,25,8,full_n_by_n_with_diagonal,0.251286011204583
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,12,11,25,8,full_n_by_n_with_diagonal,0.2400953563162694
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,13,12,25,8,full_n_by_n_with_diagonal,0.24288042917874528
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,14,13,25,8,full_n_by_n_with_diagonal,0.22058690115334476
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,15,14,25,8,full_n_by_n_with_diagonal,0.22283736833446427
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,16,15,25,8,full_n_by_n_with_diagonal,0.21864059170688324
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,17,16,25,8,full_n_by_n_with_diagonal,0.2226441659733382
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,18,17,25,8,full_n_by_n_with_diagonal,0.2226441659733382
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,19,18,25,8,full_n_by_n_with_diagonal,0.2226441659733382
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,20,19,25,8,full_n_by_n_with_diagonal,0.21948870851931507
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,21,20,25,8,full_n_by_n_with_diagonal,0.22218679664249916
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,22,21,25,8,full_n_by_n_with_diagonal,0.22015160359750627
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,23,22,25,8,full_n_by_n_with_diagonal,0.22477473292373085
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,24,23,25,8,full_n_by_n_with_diagonal,0.22901783132740225
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,25,24,25,8,full_n_by_n_with_diagonal,0.21768198392777668
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,26,25,25,8,full_n_by_n_with_diagonal,0.212072595981207
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,27,26,25,8,full_n_by_n_with_diagonal,0.22697506993305527
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,28,27,25,8,full_n_by_n_with_diagonal,0.22147791132029507
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,29,28,25,8,full_n_by_n_with_diagonal,0.22147791132029507
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,30,29,25,8,full_n_by_n_with_diagonal,0.21179121584036276
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,31,30,25,8,full_n_by_n_with_diagonal,0.21283989203852002
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,32,31,25,8,full_n_by_n_with_diagonal,0.20177847243791472
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,33,32,25,8,full_n_by_n_with_diagonal,0.21364865548049092
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,34,33,25,8,full_n_by_n_with_diagonal,0.21567180592612373
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,35,34,25,8,full_n_by_n_with_diagonal,0.21376185098385803
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,36,35,25,8,full_n_by_n_with_diagonal,0.2028999527439189
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,37,36,25,8,full_n_by_n_with_diagonal,0.2023919155346438
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,38,37,25,8,full_n_by_n_with_diagonal,0.20752060578718548
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,5,promoter_aligned_cut_and_splice,cut and splice,39,38,25,8,full_n_by_n_with_diagonal,0.20149066051245787
